customer_id,full_name,email,phone,county_code,county_name,city,postal_code,crime_risk,hail_risk,flood_risk,wind_risk,fire_risk,dist_fire_station_km,dist_hydrant_km,dist_police_km,dist_coast_km,dist_danube_km,dob
C-006266,Horea Stan,suciupatru@example.net,0722 768 245,HD,Hunedoara,Hunedoara,588233,0.339,0.496,0.351,0.365,0.392,0.34,5.63,18.0,323.16,204.27,1977-06-11
C-006267,Giorgian Manole,nistorliliana@example.org,0772 357 548,BN,Bistrita-Nasaud,Bistrita,842642,0.143,0.306,0.17,0.232,0.227,0.86,1.77,6.08,323.47,303.23,1992-07-03
C-006268,Iasmina Ioniță,mazilescuemilia@example.org,0784 833 142,IS,Iasi,Iasi,747820,0.537,0.4,0.324,0.331,0.386,0.64,1.1,0.11,242.4,92.94,1951-11-27
C-006269,Ducu Dochioiu,puscasuanatolie@example.org,0250 705 544,BZ,Buzau,Buzau,304103,0.383,0.343,0.372,0.418,0.371,0.23,1.38,10.5,476.72,194.02,1945-03-30
C-006270,Raluca Cristea,georgescuflorin@example.org,021 589 2079,TL,Tulcea,Babadag,959966,0.453,0.246,0.702,0.637,0.306,0.05,1.8,5.61,8.84,18.94,1997-08-15
C-006271,Valeriu Dinu,codin13@example.com,0721 763 485,DB,Dambovita,Targoviste,642687,0.388,0.365,0.326,0.379,0.34,0.05,0.93,1.17,401.96,315.1,1953-01-16
C-006272,Fiona Suciu,stefanaanei@example.org,0738 120 132,VL,Valcea,Ramnicu Valcea,991414,0.399,0.416,0.395,0.309,0.402,0.11,4.2,6.79,536.26,241.15,1991-06-21
C-006273,Horațiu Marin,nicumanole@example.net,0250 117 780,TL,Tulcea,Babadag,855819,0.369,0.258,0.717,0.531,0.365,0.12,3.14,9.31,2.72,8.36,1945-05-31
C-006274,Axenia Manole,meftimie@example.org,0261 064 167,BZB,Bucuresti,Sector 1,230938,0.728,0.373,0.251,0.387,0.402,0.14,1.14,2.23,148.03,95.52,1986-09-11
C-006275,Gherghina Cristea,ozanadochioiu@example.net,0780 907 834,AB,Alba,Sebes,440068,0.317,0.51,0.356,0.474,0.399,0.24,1.14,15.58,205.73,43.61,1944-10-09
C-006276,Dorel Pop,mazilescuagnos@example.org,0245 098 593,BZB,Bucuresti,Sector 6,147403,0.648,0.286,0.215,0.309,0.309,0.26,0.18,0.44,398.6,105.48,1948-04-06
C-006277,Adela Preda,daianapreda@example.net,0248 913 539,BZB,Bucuresti,Sector 3,429563,0.672,0.348,0.241,0.346,0.354,0.71,0.86,0.48,172.61,165.49,1993-11-26
C-006278,Corina Voinea,predamarina@example.org,0752 429 331,HR,Harghita,Miercurea Ciuc,704003,0.262,0.528,0.303,0.458,0.41,0.25,7.23,3.01,184.28,265.4,1974-01-03
C-006279,Caterina Dumitrescu,jeana11@example.com,0745 695 549,SV,Suceava,Suceava,853767,0.345,0.448,0.414,0.489,0.39,0.09,1.27,7.8,318.7,152.98,1987-10-02
C-006280,Lucențiu Ardelean,vstancu@example.com,0756 634 162,OT,Olt,Slatina,738500,0.482,0.334,0.333,0.427,0.357,0.1,1.95,3.41,461.75,123.06,1968-03-16
C-006281,Carol Gheorghiu,tomescuconstanta@example.net,0256 739 304,OT,Olt,Caracal,192557,0.388,0.31,0.342,0.337,0.373,0.24,1.19,18.0,375.91,253.97,1967-11-20
C-006282,Olimpia Diaconescu,tabacuvisarion@example.com,0232 377 905,GL,Galati,Tecuci,120267,0.403,0.319,0.546,0.489,0.342,0.16,2.38,9.53,114.42,14.85,1961-01-10
C-006283,Lorelei Cristea,btoma@example.org,0756 772 178,CT,Constanta,Mangalia,876256,0.455,0.226,0.559,0.546,0.346,0.38,2.2,7.99,11.24,16.93,1980-02-19
C-006284,Florica Stan,jpreda@example.com,0762 003 123,TL,Tulcea,Tulcea,197853,0.411,0.282,0.557,0.619,0.32,0.16,0.41,15.7,26.2,3.18,1968-03-16
C-006285,Horea Ene,bogdan25@example.org,0724 671 832,SJ,Salaj,Zalau,454907,0.397,0.394,0.309,0.382,0.392,0.31,2.31,7.5,278.3,133.49,1993-10-06
C-006286,Jeana Aanei,barbulucentiu@example.com,0742 522 393,CT,Constanta,Mangalia,267574,0.354,0.228,0.603,0.516,0.351,0.4,2.67,4.75,11.1,12.35,2003-10-17
C-006287,Panait Tudor,albuina@example.net,0241 850 797,HR,Harghita,Miercurea Ciuc,152888,0.287,0.556,0.365,0.437,0.443,0.71,7.5,4.96,126.73,155.52,1994-04-11
C-006288,Gregorian Diaconescu,stancupetronela@example.org,0741 870 898,BC,Bacau,Onesti,557421,0.508,0.423,0.417,0.36,0.442,0.09,2.55,6.07,287.68,131.43,1965-09-16
C-006289,Augustina Ene,ostancu@example.net,0242 132 036,CJ,Cluj,Cluj-Napoca,784618,0.455,0.468,0.258,0.332,0.406,0.29,0.75,1.7,182.46,380.58,1946-01-31
C-006290,Anda Dumitrescu,popescuieremia@example.net,0769 126 907,MS,Mures,Reghin,444473,0.36,0.484,0.273,0.41,0.39,0.06,2.36,13.45,457.29,269.11,1953-01-15
C-006291,Edmond Suciu,ionescuionica@example.com,0727 690 910,GL,Galati,Galati,369647,0.402,0.43,0.442,0.466,0.362,0.21,7.5,9.81,526.69,15.17,1954-07-22
C-006292,Nichifor Florea,ustanescu@example.net,0732 804 460,HR,Harghita,Miercurea Ciuc,731792,0.312,0.579,0.392,0.445,0.404,0.49,1.62,5.52,506.62,179.6,1945-01-17
C-006293,Petruț Georgescu,ndobre@example.com,0724 202 730,SJ,Salaj,Zalau,262424,0.385,0.475,0.327,0.424,0.383,0.24,5.25,7.9,516.92,260.25,1994-06-22
C-006294,Iulian Albu,laurianalbu@example.org,0268 430 111,AB,Alba,Aiud,842640,0.303,0.469,0.284,0.432,0.384,0.11,0.3,0.86,413.33,360.21,1984-02-29
C-006295,Fiodor Ababei,cedrindima@example.net,0239 075 353,IF,Ilfov,Otopeni,802023,0.49,0.314,0.394,0.342,0.38,0.14,4.82,13.42,108.61,149.46,1967-01-11
C-006296,Giorgiana Florea,vladelina37@example.com,0766 849 128,PH,Prahova,Campina,437234,0.492,0.352,0.309,0.332,0.332,0.19,0.38,0.43,258.04,370.09,1956-01-01
C-006297,Ionelia Ioniță,rcristea@example.net,0761 961 894,CS,Caras-Severin,Resita,366228,0.163,0.323,0.169,0.246,0.242,0.21,0.2,5.71,327.83,383.06,1997-02-01
C-006298,Victor Stan,gratianoprea@example.org,0724 893 016,TM,Timis,Timisoara,656656,0.454,0.355,0.287,0.45,0.303,0.18,0.53,1.62,580.68,75.9,1952-03-13
C-006299,Edgar Suciu,ionitaedmond@example.com,0246 811 507,TM,Timis,Lugoj,733174,0.523,0.406,0.314,0.432,0.401,0.09,0.56,0.78,368.05,338.52,1952-04-14
C-006300,Lelia Dinu,popescubeatrice@example.org,0265 675 301,AB,Alba,Aiud,569960,0.369,0.524,0.324,0.399,0.452,0.05,1.0,13.5,292.05,48.75,2004-04-23
C-006301,Betina Marin,petrualbu@example.org,0265 302 767,IF,Ilfov,Otopeni,325591,0.467,0.307,0.315,0.388,0.402,0.1,0.55,11.05,154.01,394.77,1985-11-26
C-006302,Haralambie Dima,eugeniaaanei@example.com,0248 832 420,OT,Olt,Caracal,655791,0.435,0.392,0.353,0.343,0.354,0.89,7.5,4.91,414.35,261.29,1947-04-21
C-006303,Natalia Cristea,predaflavia@example.org,0711 796 764,SM,Satu Mare,Satu Mare,128173,0.389,0.398,0.34,0.41,0.377,0.19,3.18,7.3,294.89,287.82,1953-06-26
C-006304,Magdalena Eftimie,dumitrescucipriana@example.com,0770 212 741,AB,Alba,Sebes,792203,0.363,0.486,0.311,0.472,0.369,0.08,1.91,2.95,582.86,51.4,2001-01-12
C-006305,Alexandrina Marin,calinnita@example.net,0788 297 729,DJ,Dolj,Craiova,425594,0.486,0.328,0.425,0.364,0.345,0.62,1.29,10.93,525.75,388.2,1949-01-14
C-006306,Bernard Stănescu,gheorghiuoctav@example.org,0751 464 878,IF,Ilfov,Voluntari,256978,0.427,0.387,0.327,0.374,0.38,0.06,1.71,2.63,263.46,59.42,1956-06-17
C-006307,Vladimir Stănescu,danielardelean@example.com,0762 704 648,MS,Mures,Targu Mures,152267,0.352,0.445,0.259,0.398,0.377,0.16,2.01,7.8,449.8,374.17,1987-05-12
C-006308,Clarisa Manole,ardeleanemil@example.com,0770 317 481,AG,Arges,Curtea de Arges,120093,0.407,0.393,0.342,0.334,0.415,0.11,1.32,9.05,435.3,230.92,2006-04-15
C-006309,Denis Georgescu,diaconescudamian@example.org,0733 827 259,BC,Bacau,Moinesti,917079,0.505,0.381,0.38,0.406,0.445,1.13,6.6,12.75,232.6,151.39,1998-04-02
C-006310,Luciana Ionescu,mmanole@example.net,0243 784 164,PH,Prahova,Ploiesti,679513,0.572,0.42,0.269,0.359,0.337,0.14,0.75,2.24,395.57,200.04,1973-10-07
C-006311,Zenobia Ababei,vdiaconescu@example.com,0734 541 579,CV,Covasna,Targu Secuiesc,213210,0.332,0.655,0.394,0.487,0.449,0.11,2.67,18.0,521.29,342.2,1971-09-23
C-006312,Florentina Stancu,eneianis@example.org,0738 820 978,DJ,Dolj,Bailesti,209594,0.424,0.389,0.351,0.379,0.314,0.88,6.39,2.73,168.87,185.09,1976-05-18
C-006313,Florica Florea,gabigheorghiu@example.net,0252 213 286,TL,Tulcea,Babadag,560210,0.448,0.274,0.63,0.571,0.376,0.11,2.35,3.91,28.37,19.57,2002-11-03
C-006314,Nicuță Tudor,keftimie@example.com,0742 896 099,TM,Timis,Sannicolau Mare,283912,0.471,0.457,0.257,0.419,0.377,0.1,1.05,2.21,574.45,89.83,1994-04-01
C-006315,Paul Ionescu,imazilescu@example.com,0724 893 443,BC,Bacau,Moinesti,693582,0.42,0.409,0.384,0.37,0.351,0.4,1.51,8.19,511.73,363.66,1954-04-18
C-006316,Dalia Suciu,suzanaaanei@example.net,0266 517 790,BT,Botosani,Botosani,956232,0.396,0.399,0.36,0.406,0.372,0.23,6.87,9.81,312.85,36.08,1988-10-03
C-006317,Cecilia Mazilescu,melinastanescu@example.com,0742 505 362,DJ,Dolj,Craiova,454709,0.407,0.377,0.385,0.421,0.363,0.17,2.21,1.55,106.98,107.66,2002-11-20
C-006318,Alice Oprea,marcel26@example.org,0749 406 859,MH,Mehedinti,Drobeta-Turnu Severin,653486,0.208,0.167,0.277,0.202,0.165,1.73,7.5,9.02,304.13,16.48,1972-03-27
C-006319,Victoria Dima,marinmarina@example.org,0266 895 665,OT,Olt,Slatina,929993,0.388,0.383,0.412,0.429,0.391,0.14,1.22,3.96,148.16,63.44,2005-03-26
C-006320,Otilia Eftimie,kpreda@example.net,0753 930 700,BT,Botosani,Botosani,411977,0.352,0.503,0.322,0.374,0.365,0.17,2.92,6.02,247.12,166.63,1962-06-03
C-006321,Bebe Ardelean,doreldima@example.net,0784 124 713,GL,Galati,Galati,284863,0.385,0.358,0.556,0.453,0.323,0.08,1.34,5.75,429.6,22.16,2000-02-22
C-006322,Sorina Dobre,nistorerica@example.net,0233 919 170,TM,Timis,Sannicolau Mare,229710,0.524,0.419,0.265,0.419,0.325,0.33,0.46,0.77,325.7,176.82,1969-10-20
C-006323,Sânziana Ionescu,gsuciu@example.net,0721 021 140,AR,Arad,Ineu,637735,0.352,0.355,0.324,0.349,0.363,0.16,3.37,1.36,148.7,201.43,2000-01-25
C-006324,Salomea Manole,zdiaconescu@example.com,0254 833 997,OT,Olt,Slatina,908018,0.45,0.391,0.4,0.379,0.329,0.17,1.02,9.03,587.01,329.83,1944-10-28
C-006325,Relu Pușcașu,manoleniculita@example.org,0253 770 361,IS,Iasi,Iasi,956500,0.534,0.339,0.327,0.392,0.333,0.11,0.46,0.71,164.48,337.29,1994-12-25
C-006326,Flora Preda,utomescu@example.com,0762 257 687,GJ,Gorj,Targu Jiu,324010,0.393,0.453,0.389,0.382,0.339,0.08,2.32,2.3,481.97,241.9,1966-08-11
C-006327,Aristide Gheorghiu,opreasimi@example.net,0745 752 542,CJ,Cluj,Cluj-Napoca,709257,0.537,0.437,0.281,0.41,0.323,1.02,1.12,0.39,323.95,68.11,1951-01-05
C-006328,Corina Suciu,nistormonica@example.com,0736 959 826,TM,Timis,Timisoara,930829,0.57,0.383,0.296,0.351,0.345,0.55,1.08,0.94,136.51,205.32,1958-06-07
C-006329,Nicușor Ionescu,antimmanole@example.net,0257 754 990,BR,Braila,Braila,143903,0.432,0.351,0.528,0.439,0.375,0.06,7.25,6.12,365.0,9.29,1962-01-24
C-006330,Draga Barbu,beatriceaanei@example.org,021 898 7269,VL,Valcea,Dragasani,910307,0.406,0.489,0.407,0.384,0.375,0.37,7.5,18.0,185.8,192.67,1987-09-27
C-006331,Romulus Ioniță,mdiaconescu@example.com,0254 926 669,IS,Iasi,Iasi,586707,0.477,0.401,0.371,0.34,0.416,0.11,0.87,2.16,125.8,32.47,1968-04-07
C-006332,Valter Pușcașu,popaadelin@example.org,0744 473 125,VN,Vrancea,Focsani,332048,0.389,0.414,0.352,0.374,0.479,0.72,6.01,3.23,367.79,333.12,1996-10-14
C-006333,Aristița Popescu,carolionescu@example.net,0726 767 400,BZB,Bucuresti,Sector 2,524151,0.578,0.363,0.208,0.324,0.333,0.17,0.41,0.96,205.73,36.71,2004-06-15
C-006334,Filip Georgescu,nistoralida@example.com,0260 198 504,PH,Prahova,Campina,109577,0.555,0.419,0.303,0.344,0.368,0.22,0.31,2.38,278.29,298.05,2001-03-14
C-006335,Iurie Stancu,marinmatei@example.com,0730 612 824,HR,Harghita,Miercurea Ciuc,200635,0.337,0.653,0.316,0.466,0.498,0.43,1.4,5.77,551.67,51.52,1947-10-21
C-006336,Marcel Tudor,cdima@example.net,0780 406 470,BZB,Bucuresti,Sector 3,968329,0.652,0.363,0.195,0.371,0.347,0.23,0.78,1.06,452.4,116.76,1978-04-06
C-006337,Aneta Georgescu,paulacristea@example.net,0784 073 027,BV,Brasov,Sacele,881854,0.308,0.536,0.354,0.496,0.504,0.09,5.02,8.16,183.66,265.94,1988-07-27
C-006338,Timotei Stan,qstanescu@example.org,0248 050 009,BZ,Buzau,Ramnicul Sarat,476825,0.449,0.367,0.343,0.398,0.346,0.1,5.23,15.24,430.85,347.55,1994-07-22
C-006339,Livia Nemeș,ovidiuaanei@example.com,0762 454 223,HR,Harghita,Odorheiu Secuiesc,227823,0.333,0.584,0.355,0.46,0.393,0.33,3.53,7.86,535.85,394.07,1958-01-22
C-006340,Agripina Nistor,mgeorgescu@example.com,0749 296 932,BC,Bacau,Bacau,762641,0.512,0.452,0.418,0.405,0.348,0.35,0.89,5.98,583.93,60.85,2003-04-18
C-006341,Eliza Stoica,kmocanu@example.com,0240 708 854,BV,Brasov,Fagaras,459671,0.339,0.526,0.301,0.535,0.441,2.02,0.62,4.65,172.47,50.02,1978-12-09
C-006342,Martin Preda,nitahorea@example.net,0720 094 125,BH,Bihor,Oradea,245052,0.449,0.365,0.373,0.448,0.342,0.06,1.11,1.81,540.63,319.36,2000-09-13
C-006343,Eva Ioniță,lavinia30@example.org,0268 584 094,CS,Caras-Severin,Resita,289119,0.163,0.333,0.176,0.202,0.208,0.17,2.06,9.98,334.96,384.0,1956-10-08
C-006344,Mădălina Toma,aurica64@example.com,0729 054 719,BT,Botosani,Botosani,935100,0.397,0.51,0.339,0.371,0.383,0.15,1.84,10.25,83.55,326.03,1980-09-06
C-006345,Ludmila Voinea,nitarenata@example.com,0754 071 308,CT,Constanta,Constanta,763017,0.373,0.234,0.643,0.513,0.31,2.3,4.81,18.0,14.4,15.94,1946-07-19
C-006346,Vlad Tomescu,hpopa@example.com,0250 724 406,TM,Timis,Lugoj,969424,0.469,0.424,0.27,0.387,0.298,0.5,2.63,2.27,446.14,200.2,1980-03-27
C-006347,Vlădelina Barbu,dcristea@example.org,0245 882 213,IS,Iasi,Pascani,806049,0.512,0.424,0.324,0.377,0.363,0.06,0.34,1.71,511.44,213.26,2005-06-14
C-006348,Costache Dinu,nemesbartolomeu@example.org,0246 800 019,MS,Mures,Reghin,430227,0.304,0.509,0.278,0.425,0.387,0.15,0.5,0.74,128.53,89.46,1965-10-02
C-006349,Adina Pușcașu,ngeorgescu@example.com,0233 334 670,PH,Prahova,Sinaia,325983,0.541,0.386,0.293,0.356,0.388,0.06,0.33,0.53,563.4,388.35,1967-11-15
C-006350,Laura Nistor,beatriceionescu@example.org,0252 269 562,HD,Hunedoara,Hunedoara,412478,0.361,0.514,0.347,0.449,0.442,0.15,2.18,8.23,460.65,132.68,1991-08-06
C-006351,Grigore Ionescu,clara80@example.org,0748 823 988,MS,Mures,Reghin,320809,0.344,0.489,0.301,0.43,0.381,0.55,2.71,5.59,511.68,137.39,1992-11-02
C-006352,Emanuil Popa,diaconescubanel@example.net,0256 185 175,BZB,Bucuresti,Sector 4,159820,0.755,0.354,0.202,0.368,0.301,0.06,0.87,1.9,394.68,268.06,1985-11-23
C-006353,Sava Tomescu,rdobre@example.org,0263 868 182,MS,Mures,Reghin,463770,0.305,0.51,0.329,0.449,0.356,0.16,6.9,2.46,469.0,155.33,1948-01-27
C-006354,Catinca Dima,vdima@example.org,0770 983 214,VL,Valcea,Dragasani,230579,0.367,0.368,0.368,0.324,0.43,0.06,1.95,7.19,476.79,184.66,1988-12-13
C-006355,Violeta Tudor,sinica86@example.org,0240 468 704,BZB,Bucuresti,Sector 4,163146,0.664,0.371,0.22,0.334,0.312,0.21,0.73,1.67,112.57,212.67,1991-06-22
C-006356,Dafina Mocanu,nistortudorita@example.com,0744 553 921,SJ,Salaj,Zalau,883452,0.386,0.401,0.318,0.404,0.362,0.42,2.58,3.27,257.41,45.26,1978-06-06
C-006357,Estera Ionescu,melania88@example.org,0750 889 907,CL,Calarasi,Oltenita,686984,0.359,0.315,0.426,0.38,0.366,0.12,4.07,5.13,517.99,10.38,1948-01-28
C-006358,Francisc Florea,stoicaortansa@example.org,0724 222 821,TM,Timis,Sannicolau Mare,885667,0.5,0.455,0.289,0.451,0.341,0.11,0.54,1.2,101.96,109.36,1984-09-21
C-006359,Eusebia Diaconu,danieldumitrescu@example.com,0730 841 719,NT,Neamt,Piatra Neamt,544400,0.42,0.455,0.343,0.483,0.443,0.11,1.63,4.06,580.42,68.09,1959-07-28
C-006360,Speranța Oprea,oprealudovica@example.net,0241 850 641,NT,Neamt,Roman,209435,0.414,0.567,0.405,0.391,0.466,0.26,3.97,6.13,163.63,45.73,1982-02-18
C-006361,George Ene,ababeiflorea@example.com,0231 714 987,CT,Constanta,Medgidia,627484,0.427,0.26,0.587,0.617,0.353,0.06,2.81,2.06,10.18,3.7,1947-01-31
C-006362,Damian Pușcașu,evamocanu@example.com,0723 676 314,IF,Ilfov,Voluntari,395493,0.42,0.344,0.367,0.428,0.351,0.15,5.58,5.74,282.21,166.0,1952-04-14
C-006363,Dana Tabacu,tabacufelix@example.org,0252 394 780,BV,Brasov,Brasov,346122,0.31,0.649,0.33,0.457,0.434,0.26,3.83,0.69,352.29,275.43,1996-08-07
C-006364,Augustina Mazilescu,nitalorelei@example.org,0765 663 685,BZB,Bucuresti,Sector 4,899909,0.729,0.308,0.204,0.354,0.35,0.56,0.1,0.31,378.4,66.65,1971-10-26
C-006365,Carina Albu,mtoma@example.net,0755 348 290,SV,Suceava,Suceava,868603,0.344,0.569,0.314,0.442,0.442,2.03,4.46,13.49,396.35,234.48,2006-04-24
C-006366,Alberta Mocanu,ieftimie@example.net,0784 630 562,SB,Sibiu,Sibiu,273113,0.322,0.479,0.282,0.365,0.484,0.16,1.98,4.08,339.29,67.55,1987-11-08
C-006367,Floare Dima,popaalin@example.net,0242 442 884,DJ,Dolj,Bailesti,785285,0.385,0.298,0.365,0.33,0.317,0.1,1.75,3.71,313.34,254.74,2006-01-23
C-006368,Crenguța Voinea,aglaia49@example.com,0780 091 330,BZ,Buzau,Buzau,623599,0.415,0.39,0.322,0.348,0.339,0.13,4.24,2.82,184.74,266.48,2000-08-07
C-006369,Dorian Dobre,eugenia92@example.net,0751 504 532,TM,Timis,Sannicolau Mare,417638,0.523,0.358,0.255,0.378,0.39,0.87,1.23,1.05,205.72,380.45,2001-03-10
C-006370,Rodica Stan,stefanardelean@example.org,0736 576 998,PH,Prahova,Campina,795230,0.535,0.362,0.274,0.402,0.407,0.16,1.23,1.23,176.69,147.96,1968-04-24
C-006371,Petrișor Popa,mazilescucatalin@example.org,0747 966 417,GR,Giurgiu,Giurgiu,900139,0.364,0.348,0.504,0.422,0.36,0.14,2.7,10.5,452.15,18.33,1955-05-28
C-006372,Viviana Cristea,xstoica@example.net,0760 394 534,TM,Timis,Lugoj,970299,0.453,0.46,0.311,0.357,0.328,0.34,0.48,1.02,456.42,214.75,1966-07-10
C-006373,Ionel Mocanu,diaconuionut@example.com,0245 110 559,BH,Bihor,Alesd,921085,0.368,0.404,0.358,0.421,0.322,0.29,3.84,0.21,187.62,357.35,1989-11-11
C-006374,Iridenta Dobre,gheorghiucedrin@example.org,0248 426 289,CT,Constanta,Constanta,649727,0.364,0.231,0.597,0.681,0.32,0.47,0.36,10.38,26.31,23.22,1990-12-10
C-006375,Zaraza Manole,tabacuica@example.com,0760 456 035,MM,Maramures,Baia Mare,364142,0.328,0.614,0.368,0.372,0.369,0.11,7.16,7.41,374.4,335.15,1970-02-25
C-006376,Sava Popescu,stoicamircea@example.com,0238 765 707,GJ,Gorj,Motru,800023,0.336,0.43,0.367,0.395,0.4,0.1,4.08,6.31,596.23,188.77,1972-12-30
C-006377,Nicolaie Diaconescu,aaneiarian@example.org,0246 586 637,PH,Prahova,Campina,269601,0.509,0.393,0.267,0.394,0.42,0.57,0.25,0.38,406.93,227.49,1946-08-31
C-006378,Avram Stoica,bpopa@example.net,0238 266 717,MM,Maramures,Baia Mare,546450,0.277,0.512,0.394,0.415,0.402,0.06,1.91,10.81,450.19,38.36,1958-05-23
C-006379,Liliana Eftimie,fsuciu@example.org,0257 027 151,PH,Prahova,Ploiesti,239155,0.477,0.355,0.305,0.381,0.382,3.17,0.32,1.11,298.91,241.48,1958-05-04
C-006380,Fiona Niță,falbu@example.net,0755 363 762,BZ,Buzau,Buzau,280489,0.357,0.376,0.391,0.377,0.351,0.6,3.11,9.93,333.77,106.28,1975-01-21
C-006381,Georgeta Ardelean,dnistor@example.org,0252 191 241,CT,Constanta,Medgidia,989473,0.452,0.251,0.688,0.56,0.376,3.11,6.21,2.92,12.18,19.45,1970-03-03
C-006382,Noemi Tomescu,atabacu@example.net,0747 248 932,GL,Galati,Galati,268187,0.46,0.387,0.504,0.404,0.33,1.37,6.19,8.1,312.36,18.58,1957-02-08
C-006383,Cristea Toma,nidiaionita@example.net,0757 741 520,CJ,Cluj,Turda,183446,0.498,0.431,0.288,0.369,0.362,0.17,0.65,1.22,175.38,241.67,1993-10-09
C-006384,Rica Pop,ivanvoinea@example.net,0732 806 174,GL,Galati,Tecuci,593178,0.436,0.377,0.474,0.405,0.338,0.34,5.17,0.61,594.56,23.27,1975-07-12
C-006385,Amza Niță,fionescu@example.org,0758 344 998,SM,Satu Mare,Carei,457241,0.427,0.452,0.329,0.381,0.299,0.11,1.8,1.58,118.06,373.52,1966-12-16
C-006386,Dorin Dinu,maximilianflorea@example.net,0772 555 605,BZB,Bucuresti,Sector 5,990250,0.575,0.276,0.198,0.394,0.389,0.07,0.22,1.6,122.34,280.92,2006-12-01
C-006387,Iuliana Dumitrescu,vstanescu@example.org,0786 169 130,MH,Mehedinti,Drobeta-Turnu Severin,952299,0.191,0.162,0.298,0.234,0.165,0.36,1.82,12.52,212.95,17.8,1970-12-05
C-006388,Dariana Toma,suciucristobal@example.net,0762 034 135,IS,Iasi,Iasi,692521,0.484,0.411,0.343,0.405,0.344,0.17,0.75,3.93,327.1,383.8,1983-06-18
C-006389,Aristița Nistor,wcristea@example.org,0786 258 621,DJ,Dolj,Craiova,648249,0.48,0.395,0.355,0.386,0.365,0.78,0.94,17.15,388.71,349.69,1999-05-21
C-006390,Alida Preda,epreda@example.org,0733 299 111,SV,Suceava,Suceava,605341,0.362,0.506,0.382,0.417,0.396,0.2,0.54,7.4,414.58,329.99,1997-02-22
C-006391,Timotei Pop,tstan@example.com,0237 582 734,CT,Constanta,Mangalia,574417,0.368,0.22,0.546,0.537,0.369,0.19,0.86,17.96,14.64,4.81,1992-08-24
C-006392,Valentina Tabacu,istanescu@example.net,0734 920 858,OT,Olt,Slatina,914324,0.458,0.319,0.388,0.365,0.401,0.15,4.87,9.13,263.35,89.66,1994-09-22
C-006393,Sânziana Marin,dumitrescusafta@example.org,0771 307 335,BT,Botosani,Botosani,453587,0.447,0.451,0.407,0.381,0.452,0.92,3.42,10.1,243.81,55.18,1982-02-15
C-006394,Daniel Toma,baneldima@example.net,0733 253 769,DB,Dambovita,Gaesti,424310,0.433,0.353,0.419,0.379,0.409,0.18,7.5,7.22,314.1,160.98,2000-02-12
C-006395,Inocențiu Dinu,rdinu@example.com,0241 042 071,MM,Maramures,Sighetu Marmatiei,480720,0.296,0.54,0.311,0.4,0.451,0.28,1.41,1.0,130.28,352.68,1997-02-19
C-006396,Constantina Toma,octavianene@example.org,0744 180 757,VL,Valcea,Ramnicu Valcea,122984,0.383,0.472,0.373,0.313,0.344,0.21,7.5,0.71,389.62,293.04,2005-04-15
C-006397,Paulica Tabacu,tudordragos@example.org,0743 330 742,TM,Timis,Timisoara,431092,0.507,0.422,0.237,0.432,0.378,0.21,0.46,0.48,576.23,280.0,2000-11-20
C-006398,Luca Suciu,cristeaanghel@example.com,0743 880 694,CJ,Cluj,Dej,658322,0.444,0.405,0.289,0.426,0.326,0.25,0.33,0.57,149.98,174.94,1961-09-30
C-006399,Laura Pop,barbufilip@example.com,0771 159 282,CS,Caras-Severin,Resita,226906,0.141,0.326,0.185,0.192,0.254,0.24,7.5,5.44,213.85,61.67,1956-02-13
C-006400,Matilda Pușcașu,mocanumiron@example.net,0749 169 917,BZB,Bucuresti,Sector 4,366225,0.763,0.347,0.227,0.36,0.349,0.4,0.2,2.6,474.42,213.63,2000-08-09
C-006401,Pompilia Cristea,eftimieanatolie@example.net,0243 511 300,TR,Teleorman,Turnu Magurele,976520,0.454,0.372,0.425,0.388,0.352,0.23,2.93,1.65,342.6,395.74,1949-10-05
C-006402,Lucrețiu Toma,vsuciu@example.org,0243 443 424,CL,Calarasi,Oltenita,548446,0.425,0.341,0.407,0.384,0.318,0.69,7.5,3.65,182.2,1.65,1980-12-18
C-006403,Casandra Marin,eftimia35@example.com,0785 639 073,VL,Valcea,Dragasani,319773,0.393,0.46,0.391,0.321,0.37,0.43,4.17,10.72,560.31,66.49,1996-01-03
C-006404,Steluța Niță,octaviandiaconu@example.net,0239 129 490,BC,Bacau,Onesti,481733,0.414,0.395,0.4,0.448,0.459,0.2,3.08,16.49,495.36,365.28,1963-05-14
C-006405,Catrina Dinu,tdima@example.net,0244 975 028,MM,Maramures,Baia Mare,283937,0.361,0.52,0.304,0.431,0.484,0.15,2.2,2.23,253.75,245.46,1979-10-06
C-006406,Jeana Florea,cbarbu@example.com,0763 498 562,VN,Vrancea,Adjud,960479,0.415,0.411,0.401,0.356,0.444,0.22,1.99,4.56,334.19,311.29,2004-11-10
C-006407,Corneliu Popa,dtudor@example.net,0780 321 867,PH,Prahova,Campina,513678,0.482,0.394,0.277,0.341,0.421,0.07,0.78,1.63,380.79,117.19,2000-08-22
C-006408,Costache Dinu,saveta68@example.org,0750 200 451,GL,Galati,Tecuci,758043,0.373,0.362,0.481,0.395,0.342,0.18,2.42,4.58,284.64,5.02,1995-05-04
C-006409,Vanesa Tabacu,manoleangela@example.com,0729 827 335,IS,Iasi,Iasi,100336,0.529,0.346,0.35,0.345,0.4,0.46,0.89,0.6,276.45,305.41,1948-01-26
